title,content,publication_date,source_url,category
Recap: 'Succession' finds dark humor in the aftershocks,"After the shock came the aftershocks, the power vacuum, and perhaps most significantly and impressively, the laughs, as ""Succession"" pivoted to face life after Logan Roy, in an episode that finally put the HBO show's title into full flower.","Mon, 17 Apr 2023 02:28:12 GMT",https://www.cnn.com/2023/04/16/entertainment/succession-season-4-episode-4-recap/index.html,Others
"'Yellowjackets' leans hard into '90s music nostalgia, and we're here for it","Of the many dark gifts Showtime's eerie hit series ""Yellowjackets"" serves up for us, the juiciest this season is by far the music.","Mon, 01 May 2023 23:02:04 GMT",https://www.cnn.com/2023/04/14/entertainment/yellowjackets-90s-music/index.html,Others
Jeremy Renner revisits 'the amazing group of people' who helped him recover from his accident,"Jeremy Renner is continuing his recovery after his devastating snowplow accident in January, and recognizing those who've helped him along the way.","Sun, 16 Apr 2023 19:04:10 GMT",https://www.cnn.com/2023/04/16/entertainment/jeremy-renner-update/index.html,Others
Review: 'Barry' takes a whack at its farewell season,"""Barry"" has taken chances from the very beginning, which is certainly true of a fourth and final season that picks up where the third left off, with its hitman-turned-wannabe actor getting arrested. That paves the way for an even darker season that accentuates the show's ensemble aspect while leaning a little too heavily on blurring lines with flights of fancy.","Fri, 14 Apr 2023 12:33:08 GMT",https://www.cnn.com/2023/04/14/entertainment/barry-season-4-review/index.html,Others
New York is lapping San Francisco in the return-to-office race,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/2d05801dfd6406f66ba077ca660056d6.jpg"" /><p>The Big Apple has more successfully brought its workers back to the office than other major US cities—especially San Francisco.<br /></p><p><a href=""https://qz.com/new-york-san-francisco-return-to-office-1851201948"">Read more...</a></p>","Sun, 28 Jan 2024 10:00:00 GMT",https://qz.com/new-york-san-francisco-return-to-office-1851201948,Others
AI girlfriend chatbots won't last,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/7532a116eed8ae00b36baa1e331c3ba2.jpg"" /><p>Relationship <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/more-than-2-500-apps-launched-in-2023-with-chatbot-in-1851153054"" rel=""noopener noreferrer"" target=""_blank"">chatbots</a> are all the rage right now. Just look at the plethora of <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/ai-girlfriend-bots-are-already-flooding-openai-s-gpt-st-1851159131"" rel=""noopener noreferrer"" target=""_blank"">AI girlfriend bots that quickly flooded OpenAI’s GPT store</a> after it launched earlier this month—even though they seemed to violate the new store’s rules.</p><p><a href=""https://qz.com/ai-girlfriend-chatbots-openai-gpt-store-relationships-1851198193"">Read more...</a></p>","Sat, 27 Jan 2024 10:00:00 GMT",https://qz.com/ai-girlfriend-chatbots-openai-gpt-store-relationships-1851198193,Others
"Weekend Tech Innovation Roundup January 27, 2024","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/4611ae84e32bc161fb91376c38884269.jpg"" /><p>Fears of robots taking over people’s jobs have been a recurring theme <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/1681832/the-history-of-the-future-of-work#:~:text=Today%20many%20worry%20that%20strides,supposedly%20denied%20a%20patent%20to"" rel=""noopener noreferrer"" target=""_blank"">for centuries</a>, and with recent advancements in AI, the <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.bbc.com/worklife/article/20230418-ai-anxiety-artificial-intelligence-replace-jobs"" rel=""noopener noreferrer"" target=""_blank"">anxiety has resurfaced</a>. But fear not, humans! A <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.bloomberg.com/news/articles/2024-01-22/humans-still-cheaper-than-ai-in-vast-majority-of-jobs-mit-finds?sref=P6Q0mxvj"" rel=""noopener noreferrer"" target=""_blank"">new study </a>from the Massachusetts Institute of Technology (MIT) offers a reassuring perspective: most jobs are currently too expensive to automate…</p><p><a href=""https://qz.com/weekend-tech-innovation-roundup-january-27-2024-1851201024"">Read more...</a></p>","Sat, 27 Jan 2024 09:00:00 GMT",https://qz.com/weekend-tech-innovation-roundup-january-27-2024-1851201024,Others
"Weekend Money Markets Roundup January 27, 2024","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/e092f8d68ef4c43063c0cdff9362524b.jpg"" /><p>There was a whole lot of excitement around the prospect of exchange-traded bitcoin funds a couple weeks ago, when the US Securities and Exchange Commission announced that it had <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/first-bitcoin-exchange-traded-funds-are-cleared-by-us-r-1851157071"" rel=""noopener noreferrer"" target=""_blank"">approved use of the investing tool</a>. Someone even <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.reuters.com/technology/sec-account-hack-renews-spotlight-xs-security-concerns-2024-01-10/"" rel=""noopener noreferrer"" target=""_blank"">hacked the SEC’s account on the X social media platform</a> to break the news early! But that…</p><p><a href=""https://qz.com/weekend-money-markets-roundup-january-27-2024-1851201022"">Read more...</a></p>","Sat, 27 Jan 2024 09:00:00 GMT",https://qz.com/weekend-money-markets-roundup-january-27-2024-1851201022,Others
"Weekend Business News Roundup January 27, 2024","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/691653f5045499e4600939c8f7469625.jpg"" /><p>Japan and Singapore enjoyed the shared distinction of <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/most-powerful-passports-2023-ranking-1850024908"" rel=""noopener noreferrer"" target=""_blank"">having the most powerful passports in the world</a> since 2019. But they’re not alone anymore. </p><p><a href=""https://qz.com/weekend-business-news-roundup-january-27-2024-1851201021"">Read more...</a></p>","Sat, 27 Jan 2024 09:00:00 GMT",https://qz.com/weekend-business-news-roundup-january-27-2024-1851201021,Others
AmEx members expensed $100 billion at restaurants last year,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/595ce2621cb29cf1368539618fa01843.jpg"" /><p>They might not be flying as much, and they might be a skosh late on their bills, but American Express customers sure do love to eat. For the first time in 2023, they expensed more than $100 billion at restaurants around the world.</p><p><a href=""https://qz.com/amex-members-expensed-100-billion-restaurants-2023-1851202356"">Read more...</a></p>","Fri, 26 Jan 2024 21:43:00 GMT",https://qz.com/amex-members-expensed-100-billion-restaurants-2023-1851202356,Others
"Big Tech's investments in AI has regulators asking Microsoft, Amazon, and Google some questions","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/a41aaade0aa5e4911d0d248ce34c692a.jpg"" /><p>It was only a matter of time before the US Federal Trade Commission (FTC), which regulates competition, decided to i<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.ftc.gov/news-events/news/press-releases/2024/01/ftc-launches-inquiry-generative-ai-investments-partnerships"" rel=""noopener noreferrer"" target=""_blank"">nvestigate big tech’s partnerships with AI companies</a>. The agency is looking specifically at three separate multi-billion-dollar investments, including Microsoft and OpenAI, Amazon and Anthropic, and…</p><p><a href=""https://qz.com/microsoft-amazon-google-ai-investments-ftc-1851202060"">Read more...</a></p>","Fri, 26 Jan 2024 21:40:00 GMT",https://qz.com/microsoft-amazon-google-ai-investments-ftc-1851202060,Others
"Microsoft, Google, Salesforce, and more: 2024 starts with tech layoffs already set to surpass last year","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/cc77853c21f262c97bfa16534d527fde.jpg"" /><p>There have been <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/tech-layoffs-might-surpass-2023-1851198088"" rel=""noopener noreferrer"" target=""_blank"">more than 24,000 layoffs in the tech industry</a> in just the first few weeks of 2024. The total number of<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/tech-layoffs-might-surpass-2023-1851198088"" rel=""noopener noreferrer"" target=""_blank""> job cuts doubled this week alone</a>, squashing hopes for an end to <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/from-overhiring-to-optionality-what-we-can-learn-from-1850267076"" rel=""noopener noreferrer"" target=""_blank"">last year’s doom and gloom in tech</a>.</p><p><a href=""https://qz.com/google-amazon-apple-tech-layoffs-1851173569"">Read more...</a></p>","Fri, 26 Jan 2024 19:37:00 GMT",https://qz.com/google-amazon-apple-tech-layoffs-1851173569,Others
Biden's natural gas export pause adds to his mixed climate record,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/7546d060302a99ed037e7c49b0df3970.jpg"" /><p>The Biden Administration is trying to have its cake and eat it too when it comes to fossil fuels and climate policy. The <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.whitehouse.gov/briefing-room/statements-releases/2024/01/26/fact-sheet-biden-harris-administration-announces-temporary-pause-on-pending-approvals-of-liquefied-natural-gas-exports/"" rel=""noopener noreferrer"" target=""_blank"">White House announced Friday</a> (Jan. 26) that it was going to pause all pending approvals of natural gas export facility projects, including Calcasieu Pass 2 facility in Louisiana, which would have…</p><p><a href=""https://qz.com/biden-pause-biggest-natural-gas-export-project-1851201347"">Read more...</a></p>","Fri, 26 Jan 2024 19:24:00 GMT",https://qz.com/biden-pause-biggest-natural-gas-export-project-1851201347,Others
"Southwest, American, and Delta are feeling the impacts of Boeing's troubles","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/87927b967b81ee8e61b078c1e5bea263.jpg"" /><p>It’s not just <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/united-airlines-says-its-growth-will-slow-for-years-bec-1851189943"" rel=""noopener noreferrer"" target=""_blank"">United Airlines</a> and Alaska Airlines that were <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/737-max-9-united-alaska-return-to-air-1851196101"" rel=""noopener noreferrer"" target=""_blank"">impacted</a> by the <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/boeing-737-max-9-alaska-airlines-stock-fallout-1851156730"" rel=""noopener noreferrer"" target=""_blank"">grounding of Boeing’s 737 Max 9s</a>. Delta, Southwest, and American have taken a gut punch, too.<br /></p><p><a href=""https://qz.com/southwest-american-and-delta-feel-the-impacts-of-boei-1851200829"">Read more...</a></p>","Fri, 26 Jan 2024 17:53:00 GMT",https://qz.com/southwest-american-and-delta-feel-the-impacts-of-boei-1851200829,Others
Elon Musk's AI startup is reportedly looking to raise up to $6 billion,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/1e3b0a6c83a146ea9901be5df186961c.jpg"" /><p>Looks like Elon Musk is trying to mount a challenge to OpenAI—with some serious funding behind it. His competitor xAI is reportedly in talks to raise up to $6 billion at a proposed valuation of $20 billion, the Financial Times <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.ft.com/content/28983bdc-2a38-4103-beae-08d9542ab69d"" rel=""noopener noreferrer"" target=""_blank"">reported on Friday</a> (Jan. 26).<br /></p><p><a href=""https://qz.com/elon-musks-ai-startup-is-reportedly-looking-to-raise-up-1851200609"">Read more...</a></p>","Fri, 26 Jan 2024 16:54:00 GMT",https://qz.com/elon-musks-ai-startup-is-reportedly-looking-to-raise-up-1851200609,Others
🌎 Is 2024 the year of tech layoffs?,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/21871a1358c3ed2238ff196a7ea9b36f.jpg"" /><p>Good morning, Quartz readers!<br /></p><p><a href=""https://qz.com/emails/daily-brief/1851199044/is-2024-the-year-of-tech-layoffs"">Read more...</a></p>","Fri, 26 Jan 2024 13:06:00 GMT",https://qz.com/emails/daily-brief/1851199044/is-2024-the-year-of-tech-layoffs,Others
Europe's economic security plan needs to play both defense and offense,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/79d59ede37de02ce93d5eb6105dbab7b.jpg"" /><p>The European Union this week <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://ec.europa.eu/commission/presscorner/detail/en/IP_24_363"" rel=""noopener noreferrer"" target=""_blank"">published a raft of proposals</a> aimed at bolstering the bloc’s economic security, including how to better scrutinize inbound investments, monitor risks associated with outbound investments,  and regulate exports of sensitive technologies. </p><p><a href=""https://qz.com/europe-china-economic-security-1851199793"">Read more...</a></p>","Fri, 26 Jan 2024 10:01:00 GMT",https://qz.com/europe-china-economic-security-1851199793,Others
Sephora tweens are giving LVMH's profits a nice glow,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/fad8a091789fc7d082dea33ff925e178.jpg"" /><p>Everyone’s been talking about the Sephora tweens: Young customers who flock to the beauty store in search of pricey skincare products to rejuvenate faces too young to register the wear and tear of life. Some people are <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.dailymail.co.uk/femail/article-12984249/sephora-teens-ruin-beauty-product-samples-store.html"" rel=""noopener noreferrer"" target=""_blank"">scared of them</a>. Some are <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.axios.com/2024/01/25/sephora-kids-tweens-anti-aging-skin-care-parents"" rel=""noopener noreferrer"" target=""_blank"">scared for them</a>. Some would like to remind horrified onlookers that <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.allure.com/story/sephora-tweens-are-nothing-new"" rel=""noopener noreferrer"" target=""_blank"">they…</a></p><p><a href=""https://qz.com/sephora-tweens-lvmh-profits-boost-1851198488"">Read more...</a></p>","Thu, 25 Jan 2024 22:20:00 GMT",https://qz.com/sephora-tweens-lvmh-profits-boost-1851198488,Others
Tech layoffs are already on pace to surpass last year after another brutal week,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/d2908e8d2d1e0082b28aebecaed68a58.jpg"" /><p><br /></p><p><a href=""https://qz.com/tech-layoffs-might-surpass-2023-1851198088"">Read more...</a></p>","Thu, 25 Jan 2024 21:46:48 GMT",https://qz.com/tech-layoffs-might-surpass-2023-1851198088,Others
The Fed hasn't killed the economy yet,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/8aa21efe6ed575d1b3f855fa7ff9f615.jpg"" /><p>Lots of people would love it if the Federal Reserve cut interest rates soon. Investors want cheaper money. Homeowners want cheaper mortgages. Consumers want cheaper credit card bills. And for a while, there was <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/speculation-about-eventual-rate-cuts-is-rising-but-fed-1851088754"" rel=""noopener noreferrer"" target=""_blank"">a lot of pressure</a> on the Fed to give them what they wanted out of fears that holding rates too high would <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.epi.org/blog/the-fed-should-stand-pat-on-further-interest-rate-hikes-at-this-weeks-meeting-inflation-is-easing-even-as-the-labor-market-remains-strong/"" rel=""noopener noreferrer"" target=""_blank"">dam…</a></p><p><a href=""https://qz.com/fed-interest-rate-cuts-not-coming-soon-1851197420"">Read more...</a></p>","Thu, 25 Jan 2024 19:44:00 GMT",https://qz.com/fed-interest-rate-cuts-not-coming-soon-1851197420,Others
Americans are shopping their way to a stronger economy,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/5b5434cb653ccfccdf3a715c1272a77e.jpg"" /><p>The economy is still humming! </p><p><a href=""https://qz.com/shopping-is-driving-us-economy-1851196614"">Read more...</a></p>","Thu, 25 Jan 2024 17:48:00 GMT",https://qz.com/shopping-is-driving-us-economy-1851196614,Others
How to find a new job and make more money | Your Wallet,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/ec54b05809dd9f012f063a2b146b8412.jpg"" /><p><a href=""https://qz.com/how-to-find-a-new-job-and-make-more-money-your-wallet-1851197222"">Read more...</a></p>","Thu, 25 Jan 2024 17:39:27 GMT",https://qz.com/how-to-find-a-new-job-and-make-more-money-your-wallet-1851197222,Others
Tesla’s time in the sun is over as EV imports are soaring,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/2508d5a0a857815754da45e28b26bbbc.jpg"" /><p>In a shareholder <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://digitalassets.tesla.com/tesla-contents/image/upload/IR/TSLA-Q4-2023-Update.pdf"" rel=""noopener noreferrer"" target=""_blank"">letter Wednesday</a> (Jan. 25), Tesla said that vehicle volume growth may be “notably lower” than the rate from a year ago.<br /></p><p><a href=""https://qz.com/tesla-outlook-ev-import-soar-1851196877"">Read more...</a></p>","Thu, 25 Jan 2024 17:27:00 GMT",https://qz.com/tesla-outlook-ev-import-soar-1851196877,Others
🚀 Space Business: A lunar new year,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/97c84332e690c368f43fa8d5c6e9f937.jpg"" /><p>We’ll be taking a break from Space Business for a bit! In the meantime, keep your eyes on the skies (and if you want more Quartz in your inbox, <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/newsletter"" rel=""noopener noreferrer"" target=""_blank"">check out our other newsletters</a>)!</p><p><a href=""https://qz.com/emails/space-business/1851194792/space-business-a-lunar-new-year"">Read more...</a></p>","Thu, 25 Jan 2024 15:59:00 GMT",https://qz.com/emails/space-business/1851194792/space-business-a-lunar-new-year,Others
United and Alaska Airlines' Boeing 737 Max 9 planes will return to the air,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/9ceefd457e30e993cb47c862d3e1eb99.jpg"" /><p>The US Federal Aviation Administration said grounded Boeing 737 Max 9 airplanes will be cleared to return to the skies after it does an inspection and maintenance check.<br /></p><p><a href=""https://qz.com/737-max-9-united-alaska-return-to-air-1851196101"">Read more...</a></p>","Thu, 25 Jan 2024 15:07:00 GMT",https://qz.com/737-max-9-united-alaska-return-to-air-1851196101,Others
Subway made a big investment in new meat slicers and it's not looking good,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/544cc9ab7abe867dc91339e6fe1b502b.jpg"" /><p>When Subway announced last year that it would be removing pre-sliced meat from its assembly line and <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://thetakeout.com/subway-locations-deli-slicer-meat-better-sandwich-menu-1850071133"">adding automatic deli slicers</a> to its more than 20,000 locations, the intention was to improve the chain’s overall sandwich quality. Just six months after this systemwide change, however, Restaurant Business reports <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.restaurantbusinessonline.com/financing/some-subway-operators-slicers-arent-all-theyre-sliced-be"" rel=""noopener noreferrer"" target=""_blank"">Subw…</a></p><p><a href=""https://qz.com/subway-meat-slicers-1851195872"">Read more...</a></p>","Thu, 25 Jan 2024 13:42:00 GMT",https://qz.com/subway-meat-slicers-1851195872,Others
Huge market headwinds made house flipper profits less gigantic last year,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/163cf5ff0049365381b4b601d705ddd5.jpg"" /><p>A lot of people don’t want to sell their houses because their interest rates are too good and they’re scared they won’t be able to afford something better. A lot of people can’t buy a house because interest rates are too high and they can’t afford anything at all. So when transactions do happen—in 2023, existing US…</p><p><a href=""https://qz.com/selling-houses-less-profitable-2023-1851194261"">Read more...</a></p>","Thu, 25 Jan 2024 05:00:00 GMT",https://qz.com/selling-houses-less-profitable-2023-1851194261,Others
2024's most powerful passports ranked,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/88de51e230776489259a014e629a925f.jpg"" /><p>Japan and Singapore enjoyed the shared distinction of <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/most-powerful-passports-2023-ranking-1850024908"" rel=""noopener noreferrer"" target=""_blank"">having the most powerful passports in the world</a> since 2019. But they’re not alone anymore. </p><p><a href=""https://qz.com/most-powerful-passports-2024-world-rankings-1851177985"">Read more...</a></p>","Wed, 24 Jan 2024 21:28:31 GMT",https://qz.com/most-powerful-passports-2024-world-rankings-1851177985,Others
